"Tenure","Gender","EducationLevel","LoanStatus","NetPromoterScore","TransactionFrequency","Surname","Age","Geography","ComplaintsCount","HasCrCard","EstimatedSalary","IsActiveMember","AvgTransactionAmount","CustomerSegment","MaritalStatus","DigitalEngagementScore","ID","CreditScore","SavingsAccountFlag","Balance","NumOfProducts","Exited"
8,"Female","University","No loan",10,24,NA,35,"Germany","0","1",23970.13,"0",121.731972435351,"Mass Market","Married",45,2971,605,"1",125338.8,"2","0"
6,"Male","University","No loan",0,32,"Clark",34,"France","0","0",13107.24,"1",86.8184784555763,"Mass Market","Married",69,5050,672,"1",0,"1","0"
9,"Male","University","No loan",10,31,"Guerra",35,"France","0","1",71154.1,"1",91.0817528867102,"Mass Market","Married",38,438,593,"1",114193.24,"1","0"
7,"Male","High School","No loan",9,32,"Kruglov",33,"Spain","0","1",47018.75,"0",135.768159191083,"Mass Market","Married",49,NA,516,"1",128270.56,"1","0"
6,"Female","University","No loan",9,31,"Adamson",57,"France","0","0",194421.12,"1",67.4233362444286,"Mass Market","Married",60,2560,506,"1",0,"2","1"
4,"Male","Postgraduate","Default risk",1,21,"Hobbs",25,"Germany","2","1",35770.84,"1",121.943926796972,"High Net Worth","Divorced",70,3975,816,"0",146050.97,"1","0"
7,"Male","University","No loan",0,43,"Conti",55,"Germany","0","1",75685.59,"1",97.6493020674458,"Mass Market","Married",56,6728,621,"1",131033.76,"1","1"
8,"Male","High School","No loan",5,31,"Wilson",20,"France","0","1",96131.47,"0",48.1860448070079,"Affluent","Single",42,2719,627,"1",118614.6,"1","0"
6,"Female","High School","Active loan",5,24,"Chikezie",48,"France","0","1",191870.28,"1",85.7976649812136,"Affluent","Single",47,NA,731,"0",0,"2","0"
7,"Female","High School","Active loan",0,24,"Lindeman",39,"Spain","0","1",6075.36,"1",65.1767549258739,"Affluent","Single",49,4904,679,"1",152160.21,"1","0"
4,"Male","High School","Active loan",6,22,NA,28,"Germany","0","1",26772.04,"0",55.0525660490393,"Affluent","Single",59,4639,571,"0",71843.15,"2","0"
1,"Male","University","No loan",9,31,NA,68,"France","0","1",199493.38,"1",129.550943934005,"Mass Market","Married",68,263,640,"1",0,"2","0"
2,"Female","University","No loan",0,24,NA,31,"France","0","1",181893.31,"1",77.1243100504859,"Mass Market","Married",56,3701,790,"1",57530.06,"1","1"
4,"Male","High School","No loan",2,24,"Obiora",37,"Spain","0","1",121763.68,"0",52.4447778659947,"Affluent","Single",58,4269,548,"1",148172.44,"1","0"
8,"Female","University","No loan",0,40,"Chukwuebuka",37,"Germany","0","0",980.93,"1",91.3760471151547,"Mass Market","Married",74,6240,435,"1",102085.72,"1","1"
9,"Male","Other","Default risk",0,25,"Akhtar",31,"France","3","1",26578.69,"1",25.6995814299883,"High Net Worth","Widowed",84,6572,641,"0",118274.71,"1","0"
6,"Female","University","No loan",0,30,NA,38,"France","0","1",82774.07,"0",135.941784699403,"Mass Market","Married",25,326,675,"1",68065.8,"1","1"
8,"Male","University","No loan",10,40,"Shen",32,"Spain","0","1",13107.24,"1",87.2221995018448,"Mass Market","Married",43,5894,522,"1",124450.36,"2","0"
9,"Male","High School","Active loan",4,24,"Marcelo",30,"Spain","0","0",22909.56,"0",77.9931211594763,"Affluent","Single",37,1483,646,"0",73070.18,"1","0"
9,"Male","University","No loan",0,29,NA,28,"France","0","0",131249.46,"1",105.398237307403,"Mass Market","Married",52,2550,691,"1",133434.57,"2","0"
7,"Female","University","No loan",9,33,"Charlton",40,"Germany","0","0",161154.85,"0",105.722662022233,"Mass Market","Married",72,6765,662,"1",96202.32,"1","0"
5,"Female","University","No loan",8,35,"Jimenez",38,"Spain","0","1",58332.91,"1",322.399081517042,"Mass Market","Married",55,2705,594,"1",0,"2","0"
9,"Male","University","No loan",0,30,"Ross",33,"France","0","1",2168.13,"1",59.9724229684669,"Mass Market","Married",40,3915,681,"1",97023.21,"1","0"
0,"Male","High School","Active loan",7,31,NA,42,"Germany","0","1",104804.74,"1",147.834157110926,"Affluent","Single",37,5360,565,"0",176702.36,"2","0"
6,"Male","High School","No loan",0,38,"Watson",31,"Spain","0","1",149170.92,"0",71.2321600121373,"Affluent","Single",87,3205,850,"1",181804.34,"2","0"
8,"Male","University","No loan",9,26,"Munro",35,"Spain","0","1",49405.93,"0",117.806009579504,"Mass Market","Married",74,4613,619,"1",0,"1","1"
3,"Male","University","No loan",9,33,"Hunt",46,"Germany","0","0",26578.69,"1",88.3421415038914,"Mass Market","Married",47,2335,797,"1",152532.3,"1","1"
1,"Male","Postgraduate","Default risk",1,40,"Eluemuno",28,"France","2","1",49405.93,"1",242.404112760199,"High Net Worth","Divorced",64,NA,768,"0",95984.69,"2","0"
10,"Male","High School","No loan",0,31,"Macleod",46,"Germany","0","1",178153.65,"0",133.277483040537,"Affluent","Single",62,NA,807,"1",111568.01,"2","0"
3,"Female","High School","Active loan",0,26,NA,41,"Spain","0","1",13107.24,"0",54.9159458803071,"Affluent","Single",77,1634,567,"0",0,"1","0"
2,"Female","High School","Active loan",6,23,"Obiuto",53,"France","0","0",28045.77,"0",116.425465782329,"Affluent","Single",60,NA,579,"0",0,"2","0"
9,"Male","High School","No loan",9,33,"Clark",42,"France","0","0",174667.65,"1",93.0847550958893,"Mass Market","Married",60,1680,697,"1",132739.26,"2","0"
10,"Male","University","No loan",8,30,NA,44,"Germany","0","1",13107.24,"0",127.953796913904,"Mass Market","Married",69,124,480,"1",129608.57,"1","1"
5,"Male","High School","No loan",0,33,"Bezrukov",47,"Spain","0","1",26578.69,"0",106.932381430877,"Affluent","Single",51,5773,767,"1",0,"3","1"
5,"Female","University","No loan",8,38,NA,35,"Spain","0","1",26578.69,"1",342.324377368573,"Mass Market","Married",55,1258,683,"1",95698.79,"1","0"
6,"Male","High School","Active loan",4,28,"Ellis",35,"Spain","0","1",53087.98,"0",75.8838791124394,"Affluent","Single",72,3400,487,"0",61691.45,"1","0"
9,"Male","University","No loan",0,22,NA,28,"France","0","1",82774.07,"0",129.113173281968,"Mass Market","Married",66,6388,569,"1",178755.84,"1","0"
9,"Female","High School","Active loan",5,20,"Amaechi",34,"France","0","0",170454.93,"1",190.608510896634,"Affluent","Single",53,4166,735,"0",0,"2","1"
1,"Male","High School","No loan",0,25,"Chang",39,"Germany","0","1",116511.12,"1",321.011873143571,"Mass Market","Married",82,2544,704,"1",124640.51,"1","1"
9,"Male","University","No loan",0,27,NA,30,"France","0","1",180345.44,"0",69.7288095267825,"Mass Market","Married",73,NA,654,"1",0,"1","0"
8,"Female","University","No loan",10,24,"Lei",59,"Germany","0","0",27965,"0",54.2079164971336,"Mass Market","Married",67,NA,613,"1",104796.54,"2","1"
10,"Male","Postgraduate","Active loan",3,25,"Chadwick",37,"France","1","0",32275.09,"1",126.713135879407,"High Net Worth","Divorced",64,429,702,"0",83727.68,"1","0"
7,"Female","Postgraduate","Active loan",3,28,"McDonald",39,"Germany","1","1",104721.5,"0",125.209810042783,"High Net Worth","Divorced",47,NA,742,"0",128601.98,"1","1"
2,"Male","University","No loan",10,32,NA,26,"Germany","0","1",13107.24,"0",150.84076433998,"Mass Market","Married",55,4848,744,"1",119545.48,"1","0"
5,"Female","High School","No loan",0,21,"Calabresi",46,"Germany","0","0",26578.69,"0",151.434721400964,"Affluent","Single",71,NA,717,"1",82498.14,"2","0"
4,"Male","University","No loan",8,33,"Fleming",28,"Germany","0","1",11302.7,"0",91.2331130110039,"Mass Market","Married",72,6564,645,"1",140121.17,"1","1"
6,"Female","Postgraduate","Default risk",1,35,"Tsou",42,"France","2","0",121138.77,"0",40.8675641880851,"High Net Worth","Divorced",75,3618,641,"0",0,"2","0"
3,"Male","University","No loan",8,30,"Alexeyeva",42,"France","0","1",190531.77,"0",175.633202882693,"Mass Market","Married",59,3153,471,"1",164951.56,"1","0"
9,"Male","University","No loan",0,34,"Harrison",48,"France","0","0",13107.24,"0",104.103686400742,"Mass Market","Married",63,4452,598,"1",114169.16,"1","1"
4,"Female","University","No loan",10,29,"Pisani",34,"France","0","1",84033.35,"1",75.8256621602598,"Mass Market","Married",60,3411,722,"1",0,"2","0"
8,"Female","High School","No loan",9,34,NA,46,"Spain","0","0",44390.38,"0",173.691183315389,"Mass Market","Married",57,NA,773,"1",167795.6,"1","0"
10,"Male","University","No loan",0,36,"Edmondson",42,"France","0","0",79408.17,"1",116.303466412961,"Mass Market","Married",62,5622,633,"1",85109.21,"1","0"
6,"Male","University","No loan",8,31,NA,22,"France","0","1",13107.24,"1",161.170918712244,"Mass Market","Married",68,2626,678,"1",118064.93,"2","0"
2,"Male","High School","Active loan",0,28,"Hung",31,"France","0","1",41970.72,"0",88.7036511860538,"Affluent","Single",56,78,738,"0",82674.15,"2","0"
3,"Male","High School","No loan",0,27,"Toscani",42,"France","0","1",166516.84,"1",39.2318477166075,"Affluent","Single",75,NA,641,"1",121765.37,"2","0"
3,"Male","University","No loan",0,27,"Logan",35,"Spain","0","0",49405.93,"1",126.900356203974,"Mass Market","Married",43,NA,573,"1",154669.77,"1","1"
2,"Male","University","No loan",10,35,"Burgos",60,"Spain","0","1",177480.45,"1",75.1259695178549,"Mass Market","Married",42,5713,659,"1",0,"1","1"
5,"Male","University","No loan",9,32,"Ts'ui",33,"Germany","0","1",60891.8,"0",184.878817681679,"Mass Market","Married",62,811,599,"1",147737.63,"2","1"
6,"Male","Other","Default risk",0,28,"Norton",28,"Spain","3","0",8814.69,"1",71.1427894102737,"High Net Worth","Widowed",41,4972,598,"0",0,"1","0"
4,"Male","University","No loan",9,20,"Monaldo",35,"France","0","1",167573.06,"1",156.758860773362,"Mass Market","Married",74,3930,717,"1",0,"1","0"
3,"Female","High School","Active loan",7,27,NA,34,"France","0","1",26260.98,"0",181.546363669349,"Affluent","Single",78,11,476,"0",0,"2","0"
6,"Male","University","No loan",0,32,NA,36,"Germany","0","1",169963.2,"1",60.6594268096775,"Mass Market","Married",61,3908,580,"1",145387.32,"2","1"
5,"Female","Postgraduate","Active loan",3,24,"T'ien",38,"Spain","1","1",46555.15,"1",62.8343474363492,"High Net Worth","Divorced",65,6893,750,"0",151532.4,"1","0"
8,"Male","University","No loan",9,34,NA,29,"France","0","1",49405.93,"1",134.591445241283,"Mass Market","Married",62,4482,555,"1",0,"2","0"
7,"Female","University","No loan",9,24,"Dolgorukova",29,"Spain","0","0",82774.07,"1",42.9726371161014,"Mass Market","Married",87,2413,815,"1",80922.75,"1","0"
4,"Male","Postgraduate","Active loan",0,33,NA,38,"Germany","1","1",49405.93,"1",108.771622706436,"High Net Worth","Divorced",80,2877,769,"0",0,"2","0"
9,"Male","University","No loan",0,37,NA,35,"France","0","1",49405.93,"1",115.505064660064,"Mass Market","Married",64,NA,574,"1",0,"1","0"
1,"Male","University","No loan",10,15,"Pan",35,"Spain","0","1",106837.06,"0",46.070361830504,"Mass Market","Married",68,783,606,"1",0,"1","1"
5,"Male","High School","No loan",8,27,"Zakharov",41,"France","0","1",24499.97,"0",149.218338603836,"Mass Market","Married",59,NA,590,"1",89086.31,"1","0"
2,"Male","Other","Default risk",0,31,"Ogochukwu",32,"Spain","3","1",51972.92,"1",121.766607424693,"High Net Worth","Widowed",41,NA,654,"0",0,"1","1"
8,"Female","University","No loan",8,24,"Obialo",30,"Germany","0","1",137903.54,"1",71.9190752810599,"Mass Market","Married",81,1807,727,"1",120962.13,"2","0"
7,"Female","Postgraduate","Default risk",1,34,"Thorpe",42,"Germany","2","1",25669.1,"1",255.234741411917,"High Net Worth","Divorced",55,6923,584,"0",137479.13,"1","0"
9,"Male","University","No loan",0,29,NA,32,"France","0","1",46127.7,"0",299.797139321909,"Mass Market","Married",88,NA,510,"1",103324.78,"1","0"
5,"Female","University","No loan",9,24,NA,33,"France","0","1",92977.75,"1",156.142532294422,"Mass Market","Married",67,5644,717,"1",112465.06,"1","0"
2,"Female","University","No loan",0,31,NA,35,"Germany","0","0",12639.67,"0",36.5492982432464,"Mass Market","Married",71,2243,518,"1",126345.55,"1","1"
7,"Female","High School","No loan",2,37,"Ifeanacho",51,"France","0","0",32275.09,"0",96.3058629191709,"Affluent","Single",64,NA,698,"1",187487.63,"3","1"
2,"Male","University","No loan",10,20,"Tychonoff",37,"France","0","0",121175.86,"1",111.093280096732,"Mass Market","Married",71,NA,596,"1",0,"1","0"
2,"Male","High School","Active loan",2,37,"Iloerika",27,"Spain","0","1",25042.1,"0",66.7961389406699,"Affluent","Single",47,3995,805,"0",0,"2","0"
4,"Male","High School","No loan",0,35,"Brigstocke",23,"France","0","1",75786.55,"1",85.0354924967637,"Mass Market","Married",66,2849,604,"1",0,"2","0"
4,"Female","University","No loan",9,21,"Ajuluchukwu",40,"France","0","0",69384.71,"1",86.4459458915306,"Mass Market","Married",44,NA,597,"1",89118.26,"1","1"
3,"Female","University","No loan",10,38,NA,40,"Spain","0","1",132562.23,"0",163.848627124965,"Mass Market","Married",61,6506,800,"1",75893.11,"2","0"
4,"Male","Postgraduate","Active loan",1,28,"Jamieson",44,"France","1","1",91947.74,"1",137.443752670202,"High Net Worth","Divorced",58,NA,732,"0",111369.79,"2","0"
2,"Female","University","No loan",0,26,NA,51,"France","0","0",179614.8,"0",91.4886885699757,"Mass Market","Married",61,416,760,"1",0,"4","1"
5,"Male","University","No loan",8,28,"Rene",37,"France","0","0",154957.66,"0",88.7318546375168,"Mass Market","Married",68,3522,616,"1",144235.73,"2","1"
2,"Male","Postgraduate","Default risk",0,36,"Bates",44,"Germany","2","1",100137.7,"0",83.9495630598658,"High Net Worth","Divorced",89,5291,759,"0",111095.58,"2","0"
1,"Female","University","No loan",9,35,"T'ang",35,"Germany","0","1",32275.09,"0",140.106971965813,"Mass Market","Married",76,NA,756,"1",115924.89,"1","1"
9,"Male","High School","Active loan",4,28,NA,35,"Spain","0","1",32275.09,"0",194.699683132092,"Affluent","Single",71,6447,573,"0",0,"2","0"
7,"Male","Postgraduate","Default risk",0,25,"Dennis",37,"France","2","1",60651.77,"0",65.0514531056853,"High Net Worth","Divorced",65,NA,712,"0",93978.96,"2","0"
6,"Female","Postgraduate","Active loan",3,16,NA,35,"Germany","1","1",49405.93,"1",43.615309403992,"High Net Worth","Divorced",95,440,535,"0",76087.98,"2","0"
4,"Female","Other","Default risk",0,30,"Artemiev",36,"France","3","1",49405.93,"0",110.584044775614,"High Net Worth","Widowed",49,591,413,"0",83543.37,"1","0"
5,"Male","High School","No loan",5,35,"Onodugoadiegbemma",36,"Germany","0","0",196142.26,"0",132.017715039833,"Affluent","Married",79,NA,673,"1",73088.06,"2","0"
9,"Male","High School","No loan",2,35,"Graham",35,"Spain","0","0",107787.42,"0",138.128196550284,"Affluent","Single",62,2436,468,"1",61636.97,"1","0"
6,"Male","High School","No loan",0,26,NA,53,"France","0","0",32275.09,"0",58.9144939359574,"Affluent","Single",81,1156,712,"1",111061.01,"2","0"
2,"Male","Postgraduate","Active loan",0,28,"Fanucci",34,"France","1","1",26578.69,"1",112.580147101328,"High Net Worth","Divorced",71,6336,421,"0",0,"2","0"
9,"Female","High School","Active loan",5,30,"Jen",46,"Germany","0","1",82774.07,"1",338.902401690379,"Affluent","Single",52,6033,650,"1",149003.76,"2","0"
7,"Female","University","No loan",10,28,NA,31,"Germany","0","1",82774.07,"1",53.9665658002492,"Mass Market","Married",36,563,614,"1",160625.17,"1","0"
9,"Male","High School","Active loan",4,28,"Chang",40,"France","0","0",121537.91,"0",79.5477652130289,"Affluent","Single",47,5111,718,"0",0,"2","0"
1,"Male","University","No loan",0,36,NA,40,"Germany","0","1",13107.24,"0",60.5037049141985,"Mass Market","Married",61,NA,672,"1",89025.88,"2","0"
2,"Female","Postgraduate","Default risk",0,34,"Wallace",39,"France","2","1",101168.9,"1",99.5123209977362,"High Net Worth","Divorced",74,NA,654,"0",0,"2","0"
3,"Female","High School","Active loan",7,27,"Whiddon",44,"France","0","1",27341.63,"0",90.5960451480521,"Affluent","Single",75,1102,642,"0",109528.28,"1","1"
3,"Male","Postgraduate","Active loan",3,30,"Hs?",31,"France","1","1",49405.93,"1",59.2918678046819,"High Net Worth","Divorced",59,6265,516,"0",0,"2","0"
10,"Male","University","No loan",8,25,"Chibugo",46,"Germany","0","1",82774.07,"1",115.737571534544,"Mass Market","Married",61,NA,637,"1",123180.01,"2","0"
4,"Male","University","No loan",0,26,NA,43,"Germany","0","1",13107.24,"0",123.294974377661,"Mass Market","Married",55,4796,625,"1",197715.93,"2","0"
5,"Female","University","No loan",9,24,"Belov",38,"France","0","1",1271.51,"1",76.2267965579214,"Mass Market","Married",54,NA,501,"1",0,"2","0"
10,"Female","High School","Active loan",5,25,"Law",47,"Germany","0","1",26812.89,"1",119.947625308644,"Affluent","Single",74,2194,850,"0",77641.99,"2","1"
4,"Male","High School","No loan",9,27,"Fiorentino",46,"France","0","1",135394.62,"0",34.3736247067355,"Mass Market","Married",64,NA,759,"1",139395.08,"1","0"
9,"Male","High School","No loan",4,40,"Maclean",33,"Spain","0","0",19687.99,"0",57.616807064931,"Affluent","Single",33,5965,433,"1",152806.74,"1","0"
10,"Male","University","No loan",10,36,NA,42,"France","0","1",3797.79,"1",131.583223296573,"Mass Market","Married",62,3537,752,"1",0,"2","0"
10,"Female","Other","Default risk",0,37,NA,33,"Spain","3","1",98820.09,"0",61.9029316099349,"High Net Worth","Widowed",61,NA,664,"0",0,"1","0"
3,"Male","University","No loan",9,31,NA,22,"Spain","0","1",145490.85,"0",187.547281596209,"Mass Market","Married",58,4417,606,"1",0,"2","0"
6,"Male","High School","Active loan",5,25,"Spring",31,"Spain","0","1",195668,"1",165.160999782924,"Affluent","Single",60,1287,767,"1",0,"2","0"
4,"Male","University","No loan",10,27,"P'an",41,"France","0","0",156381.47,"0",86.9986508965396,"Mass Market","Married",49,1389,687,"1",0,"2","0"
3,"Male","Postgraduate","Active loan",7,30,"Elizabeth",29,"Spain","1","1",154271.41,"0",50.3521233985893,"High Net Worth","Divorced",51,1117,521,"0",0,"2","0"
1,"Female","High School","Active loan",0,23,"Yevseyev",61,"France","0","1",127804.66,"1",200.980963615678,"Affluent","Single",38,4084,832,"0",0,"1","1"
9,"Male","University","No loan",9,32,"Woods",31,"France","0","1",168895.06,"0",134.35704456301,"Mass Market","Married",47,1672,616,"1",94263.91,"2","0"
8,"Male","High School","Active loan",5,32,NA,18,"Spain","0","1",59172.42,"0",185.027995692808,"Affluent","Single",59,5995,644,"0",0,"2","0"
6,"Female","High School","Active loan",0,30,"Su",46,"Germany","0","1",187776.49,"1",194.107734630884,"Affluent","Single",47,2775,508,"0",82161.7,"2","0"
8,"Female","University","No loan",10,24,"Chien",20,"Germany","0","1",26578.69,"0",135.88450416436,"Mass Market","Married",57,5741,673,"1",128264.03,"1","1"
3,"Female","High School","Active loan",5,25,"Ifeanacho",30,"Spain","0","1",120790.02,"0",50.5703842486784,"Affluent","Single",54,5895,599,"0",0,"2","0"
8,"Male","Postgraduate","Active loan",7,28,"Chuter",52,"Spain","1","0",123242.11,"1",92.634047972726,"High Net Worth","Divorced",49,4723,619,"0",0,"2","0"
0,"Female","High School","Active loan",4,38,NA,33,"Germany","0","0",32275.09,"1",30.7407844947617,"Affluent","Single",56,4019,718,"0",0,"2","0"
7,"Male","High School","Active loan",0,29,"Ndubueze",40,"France","0","1",110454.46,"1",122.880446687154,"Affluent","Single",65,NA,573,"0",119380.37,"1","0"
